,cluster,duplicate_num,unique_num
3292,YKL046C,902,110
183,YBL089W,902,110
2376,YGR279C,902,110
3632,YLL060C,902,110
1426,YDR517W,902,110
3321,YKL075C,902,110
5870,YPR065W,902,110
4518,YMR291W,902,110
5833,YPR028W,902,110
2468,YHR025W,902,110
1388,YDR479C,902,110
1719,YFL001W,902,110
4931,YNR041C,902,110
192,YBL098W,902,110
248,YBR042C,902,110
2575,YHR132C,902,110
5587,YPL063W,902,110
2725,YIL063C,902,110
2892,YJL023C,902,110
2554,YHR111W,902,110
5925,YPR121W,902,110
4166,YML066C,902,110
4141,YML037C,902,110
4952,YNR062C,902,110
1035,YDR124W,902,110
1333,YDR423C,902,110
1570,YER039C,902,110
3853,YLR214W,901,111
4132,YML027W,901,111
4185,YML085C,901,111
5019,YOL052C,901,111
745,YDL082W,901,111
3461,YKL218C,901,111
4065,YLR427W,901,111
4261,YMR028W,901,111
1121,YDR211W,901,111
4726,YNL175C,901,111
5072,YOL106W,901,111
879,YDL216C,901,111
3539,YKR071C,901,111
5258,YOR128C,901,111
5480,YOR351C,901,111
5484,YOR355W,901,111
109,YBL015W,901,111
2760,YIL100W,901,111
3234,YJR149W,901,111
1590,YER059W,901,111
2550,YHR107C,901,111
1405,YDR496C,901,111
1313,YDR403W,901,111
2045,YGL208W,901,111
1841,YGL003C,901,111
5637,YPL113C,901,111
5973,YPR169W,901,111
2859,YIR029W,901,111
1569,YER038C,901,111
1957,YGL120C,901,111
2021,YGL184C,901,111
374,YBR170C,900,112
5806,YPR001W,900,112
2310,YGR212W,900,112
4536,YMR309C,900,112
2493,YHR050W,900,112
656,YCR099C,900,112
966,YDR055W,900,112
3440,YKL195W,900,112
2914,YJL046W,900,112
4069,YLR431C,900,112
150,YBL056W,900,112
5689,YPL165C,900,112
5841,YPR036W,900,112
4342,YMR113W,900,112
2479,YHR036W,900,112
1511,YEL057C,900,112
5828,YPR023C,900,112
2450,YHR007C,900,112
5664,YPL140C,900,112
873,YDL210W,900,112
1649,YER119C,900,112
2279,YGR179C,900,112
3529,YKR061W,900,112
1183,YDR273W,900,112
2741,YIL079C,900,112
2007,YGL170C,900,112
874,YDL211C,900,112
4110,YML005W,900,112
262,YBR056W,900,112
3643,YLR004C,900,112
4785,YNL234W,900,112
5767,YPL243W,900,112
3657,YLR018C,900,112
4021,YLR382C,900,112
2219,YGR119C,900,112
5398,YOR269W,900,112
1521,YEL067C,900,112
777,YDL114W,900,112
2813,YIL154C,900,112
4724,YNL173C,900,112
1354,YDR444W,899,113
5331,YOR201C,899,113
754,YDL091C,899,113
753,YDL090C,899,113
4078,YLR440C,899,113
133,YBL039C,899,113
1592,YER061C,899,113
3879,YLR240W,899,113
3509,YKR041W,899,113
3545,YKR077W,899,113
452,YBR248C,899,113
3301,YKL055C,899,113
4828,YNL277W,899,113
3202,YJR117W,899,113
4717,YNL166C,899,113
2221,YGR121C,899,113
2841,YIR011C,899,113
426,YBR222C,899,113
4703,YNL152W,899,113
4452,YMR223W,899,113
3709,YLR070C,899,113
4400,YMR171C,899,113
4587,YNL035C,899,113
667,YDL003W,899,113
295,YBR090C,899,113
3925,YLR286C,898,114
2838,YIR008C,898,114
3237,YJR153W,898,114
3111,YJR021C,898,114
3685,YLR046C,898,114
5430,YOR301W,898,114
3067,YJL201W,898,114
5701,YPL177C,898,114
5627,YPL103C,898,114
4001,YLR362W,898,114
901,YDL238C,898,114
3738,YLR099C,898,114
246,YBR040W,898,114
2627,YHR184W,898,114
4067,YLR429W,898,114
1915,YGL078C,898,114
513,YCL009C,898,114
2074,YGL237C,898,114
4812,YNL261W,898,114
3335,YKL089W,898,114
585,YCR019W,898,114
5133,YOR002W,898,114
4623,YNL072W,898,114
5850,YPR045C,898,114
4449,YMR220W,898,114
4339,YMR110C,898,114
2508,YHR065C,898,114
4289,YMR060C,898,114
5807,YPR002W,898,114
4478,YMR251W,898,114
4207,YML107C,898,114
2536,YHR093W,898,114
1596,YER065C,898,114
836,YDL173W,898,114
3233,YJR148W,897,115
5094,YOL128C,897,115
1139,YDR229W,897,115
5436,YOR307C,897,115
568,YCR002C,897,115
3576,YLL002W,897,115
4800,YNL249C,897,115
2268,YGR168C,897,115
5624,YPL100W,897,115
4151,YML051W,897,115
4090,YLR452C,897,115
867,YDL204W,897,115
4995,YOL028C,897,115
3913,YLR274W,897,115
2834,YIR004W,897,115
2812,YIL153W,897,115
2521,YHR078W,897,115
1368,YDR458C,897,115
1525,YEL071W,897,115
4173,YML073C,897,115
4320,YMR091C,897,115
1424,YDR515W,897,115
2467,YHR024C,897,115
4382,YMR153W,897,115
837,YDL174C,897,115
2777,YIL117C,897,115
1914,YGL077C,897,115
3549,YKR081C,896,116
467,YBR263W,896,116
2172,YGR072W,896,116
3158,YJR072C,896,116
5612,YPL088W,896,116
4279,YMR048W,896,116
1145,YDR235W,896,116
2638,YHR195W,896,116
3666,YLR027C,896,116
2223,YGR123C,896,116
5527,YPL003W,896,116
5630,YPL106C,896,116
1732,YFL015C,896,116
411,YBR207W,896,116
1075,YDR165W,896,116
1678,YER149C,896,116
5830,YPR025C,896,116
5320,YOR190W,896,116
973,YDR062W,896,116
4216,YML116W,896,116
2179,YGR079W,896,116
3479,YKR011C,896,116
3958,YLR319C,896,116
3393,YKL147C,896,116
3362,YKL116C,896,116
4384,YMR155W,895,117
5029,YOL062C,895,117
3151,YJR065C,895,117
3137,YJR051W,895,117
5990,YPR186C,895,117
5291,YOR161C,895,117
1291,YDR381W,895,117
4506,YMR279C,895,117
5177,YOR046C,895,117
2517,YHR074W,895,117
3721,YLR082C,895,117
900,YDL237W,895,117
4369,YMR140W,895,117
2461,YHR018C,895,117
2460,YHR017W,895,117
2146,YGR046W,895,117
540,YCL042W,895,117
3644,YLR005W,895,117
5941,YPR137W,895,117
2426,YHL033C,895,117
1202,YDR292C,895,117
2650,YHR207C,895,117
5070,YOL104C,895,117
2622,YHR179W,895,117
2644,YHR201C,895,117
2855,YIR025W,894,118
5644,YPL120W,894,118
5393,YOR264W,894,118
2009,YGL172W,894,118
126,YBL032W,894,118
3906,YLR267W,894,118
3281,YKL035W,894,118
5789,YPL265W,894,118
404,YBR200W,894,118
1260,YDR350C,894,118
3485,YKR017C,894,118
5771,YPL247C,894,118
3543,YKR075C,894,118
4534,YMR307W,894,118
2558,YHR115C,894,118
4904,YNR014W,894,118
1300,YDR390C,894,118
1129,YDR219C,894,118
1250,YDR340W,894,118
2419,YHL026C,894,118
1936,YGL099W,894,118
4480,YMR253C,894,118
5794,YPL270W,894,118
2046,YGL209W,894,118
2033,YGL196W,894,118
1927,YGL090W,894,118
806,YDL143W,894,118
4600,YNL048W,894,118
4687,YNL136W,894,118
4562,YNL009W,894,118
4317,YMR088C,893,119
5190,YOR059C,893,119
3209,YJR124C,893,119
271,YBR065C,893,119
4337,YMR108W,893,119
748,YDL085W,893,119
1024,YDR113C,893,119
4253,YMR020W,893,119
2241,YGR141W,893,119
4836,YNL285W,893,119
3718,YLR079W,893,119
5180,YOR049C,893,119
2495,YHR052W,893,119
3991,YLR352W,893,119
3100,YJR010W,893,119
1580,YER049W,893,119
4433,YMR204C,893,119
5621,YPL097W,893,119
1439,YDR530C,893,119
4757,YNL206C,893,119
5399,YOR270C,893,119
809,YDL146W,893,119
546,YCL048W,893,119
1622,YER091C,893,119
1272,YDR362C,893,119
5026,YOL059W,893,119
3049,YJL183W,893,119
386,YBR182C,893,119
1012,YDR101C,893,119
2192,YGR092W,893,119
818,YDL155W,893,119
717,YDL054C,893,119
2917,YJL049W,893,119
1538,YER007W,893,119
2681,YIL019W,893,119
1436,YDR527W,892,120
4186,YML086C,892,120
1770,YFL055W,892,120
1227,YDR317W,892,120
3727,YLR088W,892,120
3289,YKL043W,892,120
2825,YIL166C,892,120
180,YBL086C,892,120
1297,YDR387C,892,120
2383,YGR286C,892,120
273,YBR067C,892,120
527,YCL029C,892,120
3350,YKL104C,892,120
3420,YKL175W,892,120
692,YDL028C,892,120
4592,YNL040W,892,120
5156,YOR025W,892,120
4746,YNL195C,892,120
4512,YMR285C,892,120
40,YAL042W,892,120
2337,YGR239C,892,120
5579,YPL055C,892,120
494,YBR290W,892,120
4613,YNL062C,892,120
2008,YGL171W,892,120
5141,YOR010C,892,120
2701,YIL039W,892,120
2321,YGR223C,892,120
3521,YKR053C,892,120
4509,YMR282C,892,120
1953,YGL116W,892,120
1618,YER087W,892,120
16,YAL018C,892,120
1500,YEL046C,892,120
4983,YOL016C,892,120
3162,YJR076C,892,120
4215,YML115C,892,120
1567,YER036C,892,120
1894,YGL057C,892,120
3091,YJR001W,891,121
30,YAL032C,891,121
5335,YOR205C,891,121
4998,YOL031C,891,121
2191,YGR091W,891,121
1296,YDR386W,891,121
4397,YMR168C,891,121
3139,YJR053W,891,121
5877,YPR072W,891,121
5161,YOR030W,891,121
823,YDL160C,891,121
418,YBR214W,891,121
2444,YHR001W,891,121
2430,YHL037C,891,121
5880,YPR075C,891,121
5871,YPR066W,891,121
1239,YDR329C,891,121
221,YBR015C,891,121
4330,YMR101C,891,121
149,YBL055C,891,121
4739,YNL188W,891,121
2353,YGR255C,891,121
1491,YEL037C,891,121
3781,YLR142W,891,121
3179,YJR094C,891,121
4170,YML070W,891,121
3372,YKL126W,891,121
403,YBR199W,891,121
1410,YDR501W,891,121
3472,YKR004C,890,122
5705,YPL181W,890,122
1963,YGL126W,890,122
1335,YDR425W,890,122
5754,YPL230W,890,122
2949,YJL081C,890,122
3146,YJR060W,890,122
4860,YNL309W,890,122
1083,YDR173C,890,122
4154,YML054C,890,122
1408,YDR499W,890,122
442,YBR238C,890,122
2866,YIR036C,890,122
2027,YGL190C,890,122
797,YDL134C,890,122
4323,YMR094W,890,122
3594,YLL022C,890,122
5743,YPL219W,890,122
2611,YHR168W,890,122
3902,YLR263W,890,122
2113,YGR013W,890,122
1701,YER173W,890,122
5539,YPL015C,890,122
93,YAR073W,890,122
3992,YLR353W,890,122
4246,YMR013C,890,122
4238,YMR005W,890,122
5437,YOR308C,890,122
5607,YPL083C,890,122
4485,YMR258C,889,123
5110,YOL144W,889,123
5636,YPL112C,889,123
5098,YOL132W,889,123
3724,YLR085C,889,123
35,YAL037W,889,123
5884,YPR079W,889,123
3899,YLR260W,889,123
1699,YER171W,889,123
3285,YKL039W,889,123
629,YCR068W,889,123
4573,YNL021W,889,123
2361,YGR263C,889,123
5915,YPR111W,889,123
2556,YHR113W,889,123
697,YDL033C,889,123
1429,YDR520C,889,123
2480,YHR037W,889,123
5048,YOL082W,889,123
4145,YML043C,889,123
384,YBR180W,889,123
2016,YGL179C,889,123
1290,YDR380W,889,123
287,YBR082C,889,123
5732,YPL208W,889,123
1242,YDR332W,889,123
5264,YOR134W,889,123
4266,YMR033W,889,123
4935,YNR045W,889,123
4898,YNR008W,888,124
4883,YNL332W,888,124
2874,YJL002C,888,124
4910,YNR020C,888,124
2900,YJL031C,888,124
1173,YDR263C,888,124
3755,YLR116W,888,124
4679,YNL128W,888,124
2903,YJL034W,888,124
612,YCR047C,888,124
1971,YGL134W,888,124
5811,YPR006C,888,124
1063,YDR153C,888,124
2619,YHR176W,888,124
4572,YNL020C,888,124
1912,YGL075C,888,124
5015,YOL048C,888,124
627,YCR066W,888,124
787,YDL124W,888,124
1496,YEL042W,888,124
1609,YER078C,888,124
3782,YLR143W,888,124
256,YBR050C,888,124
5159,YOR028C,888,124
1716,YER188W,888,124
4237,YMR004W,888,124
822,YDL159W,888,124
2684,YIL022W,888,124
5736,YPL212C,888,124
2947,YJL079C,888,124
1763,YFL048C,888,124
4340,YMR111C,888,124
71,YAR018C,888,124
4020,YLR381W,888,124
4778,YNL227C,888,124
2222,YGR122W,888,124
1904,YGL067W,888,124
274,YBR068C,888,124
288,YBR083W,888,124
3419,YKL174C,888,124
2861,YIR031C,888,124
2001,YGL164C,887,125
2080,YGL243W,887,125
3012,YJL146W,887,125
74,YAR023C,887,125
5453,YOR324C,887,125
4450,YMR221C,887,125
3688,YLR049C,887,125
3138,YJR052W,887,125
2668,YIL006W,887,125
3389,YKL143W,887,125
5158,YOR027W,887,125
1256,YDR346C,887,125
3815,YLR176C,887,125
3469,YKR001C,887,125
3429,YKL184W,887,125
4834,YNL283C,887,125
2060,YGL223C,887,125
4062,YLR424W,887,125
2094,YGL257C,887,125
2515,YHR072W,887,125
4259,YMR026C,887,125
323,YBR119W,887,125
5103,YOL137W,886,126
5439,YOR310C,886,126
5695,YPL171C,886,126
619,YCR054C,886,126
4571,YNL019C,886,126
3305,YKL059C,886,126
2639,YHR196W,886,126
4557,YNL004W,886,126
5718,YPL194W,886,126
1406,YDR497C,886,126
2602,YHR159W,886,126
760,YDL097C,886,126
3265,YKL019W,886,126
4025,YLR386W,886,126
123,YBL029W,886,126
979,YDR068W,886,126
237,YBR031W,886,126
2484,YHR041C,886,126
5446,YOR317W,886,126
3339,YKL093W,886,126
2309,YGR211W,886,126
3207,YJR122W,886,126
5092,YOL126C,886,126
1240,YDR330W,886,126
4051,YLR413W,886,126
2978,YJL110C,886,126
2183,YGR083C,886,126
176,YBL082C,886,126
325,YBR121C,886,126
637,YCR079W,886,126
2405,YHL012W,886,126
1627,YER096W,886,126
2436,YHL043W,885,127
5748,YPL224C,885,127
816,YDL153C,885,127
2880,YJL008C,885,127
2567,YHR124W,885,127
3269,YKL023W,885,127
152,YBL058W,885,127
3996,YLR357W,885,127
1021,YDR110W,885,127
1501,YEL047C,885,127
896,YDL233W,885,127
684,YDL020C,885,127
4089,YLR451W,885,127
3394,YKL148C,885,127
1633,YER102W,885,127
1604,YER073W,885,127
3166,YJR080C,885,127
445,YBR241C,885,127
1746,YFL029C,885,127
3608,YLL036C,885,127
4845,YNL294C,885,127
2260,YGR160W,885,127
3747,YLR108C,885,127
536,YCL038C,885,127
5039,YOL072W,885,127
3737,YLR098C,885,127
1169,YDR259C,885,127
5011,YOL044W,885,127
1767,YFL052W,885,127
1735,YFL018C,885,127
420,YBR216C,885,127
37,YAL039C,884,128
4048,YLR410W,884,128
2052,YGL215W,884,128
1299,YDR389W,884,128
843,YDL180W,884,128
1022,YDR111C,884,128
3867,YLR228C,884,128
5853,YPR048W,884,128
1747,YFL030W,884,128
2477,YHR034C,884,128
4689,YNL138W,884,128
2245,YGR145W,884,128
3216,YJR131W,884,128
2242,YGR142W,884,128
2472,YHR029C,884,128
1427,YDR518W,884,128
3066,YJL200C,884,128
2794,YIL135C,884,128
4466,YMR237W,884,128
2809,YIL150C,884,128
3669,YLR030W,884,128
1259,YDR349C,884,128
5734,YPL210C,884,128
4080,YLR442C,884,128
3029,YJL163C,884,128
3470,YKR002W,884,128
766,YDL103C,884,128
3792,YLR153C,884,128
5369,YOR239W,884,128
1918,YGL081W,884,128
3150,YJR064W,884,128
5782,YPL258C,883,129
5578,YPL054W,883,129
2580,YHR137W,883,129
3872,YLR233C,883,129
4322,YMR093W,883,129
807,YDL144C,883,129
2483,YHR040W,883,129
929,YDR018C,883,129
5214,YOR083W,883,129
3905,YLR266C,883,129
281,YBR076W,883,129
3764,YLR125W,883,129
5652,YPL128C,883,129
3821,YLR182W,883,129
2748,YIL088C,883,129
1128,YDR218C,883,129
4693,YNL142W,883,129
4224,YML124C,883,129
1397,YDR488C,883,129
423,YBR219C,883,129
5193,YOR062C,883,129
3096,YJR006W,883,129
5566,YPL042C,883,129
1243,YDR333C,883,129
1248,YDR338C,883,129
4750,YNL199C,883,129
5961,YPR157W,883,129
2895,YJL026W,883,129
234,YBR028C,883,129
4223,YML123C,883,129
2325,YGR227W,883,129
4146,YML046W,882,130
5000,YOL033W,882,130
1800,YFR018C,882,130
3659,YLR020C,882,130
4174,YML074C,882,130
5516,YOR387C,882,130
3188,YJR103W,882,130
5625,YPL101W,882,130
5404,YOR275C,882,130
2805,YIL146C,882,130
691,YDL027C,882,130
3672,YLR033W,882,130
2193,YGR093W,882,130
5483,YOR354C,882,130
5173,YOR042W,882,130
5248,YOR118W,882,130
4220,YML120C,882,130
1091,YDR181C,882,130
1152,YDR242W,882,130
1176,YDR266C,882,130
897,YDL234C,882,130
2255,YGR155W,882,130
4634,YNL083W,882,130
2594,YHR151C,882,130
5277,YOR147W,882,130
2509,YHR066W,882,130
4088,YLR450W,881,131
2152,YGR052W,881,131
4905,YNR015W,881,131
839,YDL176W,881,131
1997,YGL160W,881,131
3948,YLR309C,881,131
3938,YLR299W,881,131
1941,YGL104C,881,131
5479,YOR350C,881,131
870,YDL207W,881,131
1806,YFR025C,881,131
1433,YDR524C,881,131
1552,YER021W,881,131
882,YDL219W,881,131
5616,YPL092W,881,131
3974,YLR335W,881,131
3385,YKL139W,881,131
5154,YOR023C,881,131
3635,YLL063C,881,131
1921,YGL084C,881,131
2734,YIL072W,881,131
2312,YGR214W,881,131
1043,YDR132C,881,131
4569,YNL016W,881,131
3772,YLR133W,881,131
4477,YMR250W,881,131
3774,YLR135W,881,131
402,YBR198C,881,131
1526,YEL072W,881,131
1036,YDR125C,881,131
4505,YMR278W,881,131
4456,YMR227C,881,131
5640,YPL116W,881,131
3092,YJR002W,880,132
3654,YLR015W,880,132
3086,YJL220W,880,132
594,YCR028C,880,132
5307,YOR177C,880,132
3826,YLR187W,880,132
937,YDR026C,880,132
55,YAL060W,880,132
5305,YOR175C,880,132
4605,YNL053W,880,132
3381,YKL135C,880,132
3273,YKL027W,880,132
4202,YML102W,880,132
3060,YJL194W,880,132
3093,YJR003C,880,132
4435,YMR206W,880,132
2314,YGR216C,880,132
5402,YOR273C,880,132
1053,YDR143C,880,132
4473,YMR244W,880,132
5284,YOR154W,880,132
2491,YHR048W,880,132
4298,YMR069W,880,132
3531,YKR063C,880,132
430,YBR226C,880,132
2395,YHL002W,880,132
5327,YOR197W,880,132
1951,YGL114W,879,133
1787,YFR005C,879,133
5451,YOR322C,879,133
1634,YER103W,879,133
1582,YER051W,879,133
3417,YKL172W,879,133
485,YBR281C,879,133
3454,YKL211C,879,133
2980,YJL112W,879,133
2070,YGL233W,879,133
1736,YFL019C,879,133
5014,YOL047C,879,133
4188,YML088W,879,133
2614,YHR171W,879,133
1944,YGL107C,879,133
1258,YDR348C,879,133
3075,YJL209W,879,133
4591,YNL039W,879,133
888,YDL225W,879,133
3019,YJL153C,879,133
4776,YNL225C,879,133
941,YDR030C,879,133
752,YDL089W,879,133
1082,YDR172W,879,133
4565,YNL012W,879,133
4850,YNL299W,879,133
1995,YGL158W,878,134
3565,YKR097W,878,134
4334,YMR105C,878,134
2561,YHR118C,878,134
4028,YLR389C,878,134
5037,YOL070C,878,134
1157,YDR247W,878,134
139,YBL045C,878,134
3740,YLR101C,878,134
4842,YNL291C,878,134
1507,YEL053C,878,134
3481,YKR013W,878,134
5372,YOR243C,878,134
4763,YNL212W,878,134
1901,YGL064C,878,134
3169,YJR084W,878,134
4197,YML097C,878,134
3430,YKL185W,878,134
3406,YKL161C,878,134
2589,YHR146W,878,134
5089,YOL123W,878,134
107,YBL013W,878,134
2959,YJL091C,878,134
1832,YFR051C,878,134
251,YBR045C,878,134
232,YBR026C,878,134
5945,YPR141C,878,134
3370,YKL124W,878,134
2418,YHL025W,877,135
2266,YGR166W,877,135
4830,YNL279W,877,135
5341,YOR211C,877,135
3135,YJR049C,877,135
1932,YGL095C,877,135
75,YAR027W,877,135
5725,YPL201C,877,135
4327,YMR098C,877,135
4374,YMR145C,877,135
1204,YDR294C,877,135
2473,YHR030C,877,135
5594,YPL070W,877,135
3140,YJR054W,877,135
2203,YGR103W,877,135
4183,YML083C,877,135
4427,YMR198W,877,135
4919,YNR029C,877,135
1153,YDR243C,877,135
50,YAL054C,877,135
3294,YKL048C,877,135
5883,YPR078C,876,136
2620,YHR177W,876,136
5267,YOR137C,876,136
5476,YOR347C,876,136
1031,YDR120C,876,136
1234,YDR324C,876,136
8,YAL010C,876,136
2529,YHR086W,876,136
5020,YOL053W,876,136
2916,YJL048C,876,136
1221,YDR311W,876,136
5482,YOR353C,876,136
4643,YNL092W,876,136
1714,YER186C,876,136
3780,YLR141W,876,136
2527,YHR084W,876,136
2071,YGL234W,876,136
1104,YDR194C,876,136
5182,YOR051C,876,136
1813,YFR032C,876,136
5201,YOR070C,876,136
2488,YHR045W,876,136
3022,YJL156C,876,136
4383,YMR154C,876,136
5927,YPR123C,876,136
5513,YOR384W,876,136
1415,YDR506C,876,136
5334,YOR204W,876,136
4733,YNL182C,876,136
1108,YDR198C,876,136
1154,YDR244W,876,136
4748,YNL197C,876,136
854,YDL191W,876,136
424,YBR220C,876,136
4492,YMR265C,876,136
3733,YLR094C,876,136
2465,YHR022C,875,137
852,YDL189W,875,137
2578,YHR135C,875,137
4228,YML128C,875,137
2482,YHR039C,875,137
669,YDL005C,875,137
406,YBR202W,875,137
618,YCR053W,875,137
5204,YOR073W,875,137
723,YDL060W,875,137
1545,YER014W,875,137
3975,YLR336C,875,137
140,YBL046W,875,137
5590,YPL066W,875,137
2295,YGR197C,875,137
5336,YOR206W,875,137
4770,YNL219C,875,137
4453,YMR224C,875,137
1768,YFL053W,875,137
2663,YIL001W,875,137
1873,YGL035C,875,137
912,YDR001C,875,137
3401,YKL155C,875,137
4269,YMR036C,875,137
4314,YMR085W,875,137
833,YDL170W,875,137
4916,YNR026C,875,137
5818,YPR013C,875,137
57,YAL062W,874,138
4344,YMR115W,874,138
707,YDL044C,874,138
1599,YER068W,874,138
102,YBL008W,874,138
5812,YPR007C,874,138
5876,YPR071W,874,138
532,YCL034W,874,138
1739,YFL022C,874,138
388,YBR184W,874,138
3230,YJR145C,874,138
2588,YHR145C,874,138
113,YBL019W,874,138
1550,YER019W,874,138
5670,YPL146C,874,138
5985,YPR181C,874,138
767,YDL104C,874,138
5215,YOR084W,874,138
3126,YJR040W,874,138
65,YAR002W,874,138
1864,YGL026C,874,138
2373,YGR276C,874,138
2109,YGR009C,874,138
327,YBR123C,874,138
3759,YLR120C,874,138
1828,YFR047C,873,139
1074,YDR164C,873,139
2165,YGR065C,873,139
1902,YGL065C,873,139
632,YCR072C,873,139
2358,YGR260W,873,139
4859,YNL308C,873,139
2415,YHL022C,873,139
4648,YNL097C,873,139
4196,YML096W,873,139
1437,YDR528W,873,139
1054,YDR144C,873,139
1978,YGL141W,873,139
5279,YOR149C,873,139
1962,YGL125W,873,139
589,YCR023C,873,139
4227,YML127W,873,139
626,YCR065W,873,139
5596,YPL072W,873,139
1681,YER152C,873,139
3015,YJL149W,873,139
3003,YJL137C,873,139
1105,YDR195W,873,139
2882,YJL010C,873,139
3986,YLR347C,873,139
5948,YPR144C,872,140
3380,YKL134C,872,140
694,YDL030W,872,140
5083,YOL117W,872,140
4256,YMR023C,872,140
1947,YGL110C,872,140
2013,YGL176C,872,140
427,YBR223C,872,140
4396,YMR167W,872,140
4869,YNL318C,872,140
4528,YMR301C,872,140
2292,YGR194C,872,140
542,YCL044C,872,140
2551,YHR108W,872,140
4362,YMR133W,872,140
3476,YKR008W,872,140
1056,YDR146C,872,140
5295,YOR165W,872,140
117,YBL023C,872,140
3491,YKR023W,872,140
1490,YEL036C,872,140
2973,YJL105W,872,140
3473,YKR005C,872,140
1445,YDR536W,872,140
3629,YLL057C,872,140
811,YDL148C,872,140
3552,YKR084C,872,140
3575,YLL001W,872,140
1399,YDR490C,872,140
1815,YFR034C,871,141
463,YBR259W,871,141
4949,YNR059W,871,141
3373,YKL127W,871,141
4321,YMR092C,871,141
892,YDL229W,871,141
2802,YIL143C,871,141
5198,YOR067C,871,141
4408,YMR179W,871,141
1331,YDR421W,871,141
497,YBR293W,871,141
5679,YPL155C,871,141
4529,YMR302C,871,141
5538,YPL014W,871,141
3320,YKL074C,871,141
242,YBR036C,871,141
5485,YOR356W,871,141
2243,YGR143W,871,141
3667,YLR028C,871,141
3455,YKL212W,871,141
1805,YFR023W,871,141
3324,YKL078W,871,141
5956,YPR152C,871,141
3607,YLL035W,871,141
266,YBR060C,871,141
307,YBR103W,871,141
2297,YGR199W,871,141
1611,YER080W,871,141
1591,YER060W,871,141
1518,YEL064C,870,142
2764,YIL104C,870,142
1390,YDR481C,870,142
3858,YLR219W,870,142
2375,YGR278W,870,142
5531,YPL007C,870,142
3546,YKR078W,870,142
4523,YMR296C,870,142
5529,YPL005W,870,142
3316,YKL070W,870,142
5509,YOR380W,870,142
5281,YOR151C,870,142
385,YBR181C,870,142
789,YDL126C,870,142
2452,YHR009C,870,142
4980,YOL013C,870,142
1595,YER064C,870,142
2994,YJL128C,870,142
4844,YNL293W,870,142
2298,YGR200C,869,143
743,YDL080C,869,143
1696,YER168C,869,143
5458,YOR329C,869,143
4524,YMR297W,869,143
4139,YML035C,869,143
3484,YKR016W,869,143
4267,YMR034C,869,143
1018,YDR107C,869,143
2335,YGR237C,869,143
484,YBR280C,869,143
580,YCR014C,869,143
3742,YLR103C,869,143
5777,YPL253C,869,143
1028,YDR117C,869,143
1376,YDR466W,869,143
3658,YLR019W,869,143
795,YDL132W,869,143
4876,YNL325C,869,143
4128,YML023C,869,143
4364,YMR135C,869,143
1362,YDR452W,869,143
2846,YIR016W,869,143
2631,YHR188C,869,143
4461,YMR232W,869,143
1982,YGL145W,869,143
5554,YPL030W,869,143
441,YBR237W,869,143
677,YDL013W,869,143
4645,YNL094W,869,143
4348,YMR119W,869,143
4798,YNL247W,869,143
346,YBR142W,869,143
6002,YPR198W,869,143
1209,YDR299W,869,143
1788,YFR006W,869,143
920,YDR009W,868,144
1266,YDR356W,868,144
4941,YNR051C,868,144
3354,YKL108W,868,144
3787,YLR148W,868,144
2476,YHR033W,868,144
5222,YOR092W,868,144
2339,YGR241C,868,144
1608,YER077C,868,144
459,YBR255W,868,144
2327,YGR229C,868,144
987,YDR076W,868,144
1506,YEL052W,868,144
67,YAR007C,868,144
1976,YGL139W,868,144
2362,YGR264C,868,144
2729,YIL067C,868,144
3327,YKL081W,868,144
1346,YDR436W,868,144
3456,YKL213C,868,144
2075,YGL238W,868,144
2593,YHR150W,868,144
4121,YML016C,868,144
5617,YPL093W,868,144
5262,YOR132W,868,144
4769,YNL218W,868,144
2271,YGR171C,868,144
4760,YNL209W,868,144
2707,YIL045W,868,144
2159,YGR059W,868,144
5061,YOL095C,867,145
1981,YGL144C,867,145
2507,YHR064C,867,145
2188,YGR088W,867,145
4329,YMR100W,867,145
2552,YHR109W,867,145
5220,YOR090C,867,145
655,YCR098C,867,145
3334,YKL088W,867,145
3038,YJL172W,867,145
4247,YMR014W,867,145
2974,YJL106W,867,145
5428,YOR299W,867,145
5643,YPL119C,867,145
512,YCL008C,867,145
4873,YNL322C,867,145
4625,YNL074C,867,145
362,YBR158W,867,145
2961,YJL093C,867,145
2926,YJL058C,867,145
1174,YDR264C,867,145
1733,YFL016C,867,145
5035,YOL068C,867,145
1047,YDR137W,867,145
1893,YGL056C,867,145
1079,YDR169C,867,145
383,YBR179C,867,145
1373,YDR463W,866,146
957,YDR046C,866,146
887,YDL224C,866,146
1230,YDR320C,866,146
1171,YDR261C,866,146
3072,YJL206C,866,146
1913,YGL076C,866,146
5965,YPR161C,866,146
2637,YHR194W,866,146
1138,YDR228C,866,146
1655,YER125W,866,146
2154,YGR054W,866,146
5033,YOL066C,866,146
2277,YGR177C,866,146
5501,YOR372C,866,146
853,YDL190C,866,146
4622,YNL071W,866,146
169,YBL075C,866,146
1048,YDR138W,866,146
3862,YLR223C,866,146
2922,YJL054W,866,146
2323,YGR225W,866,146
2513,YHR070W,866,146
2199,YGR099W,866,146
4036,YLR398C,866,146
3148,YJR062C,866,146
3371,YKL125W,866,146
1448,YDR539W,866,146
1326,YDR416W,866,146
4826,YNL275W,865,147
4767,YNL216W,865,147
1217,YDR307W,865,147
3578,YLL004W,865,147
5598,YPL074W,865,147
804,YDL141W,865,147
