,OG,site_pvalue_0.1,site_pvalue_0.05
10554,OG7404.csv,0,0
10555,OG18386.csv,0,0
10556,OG6475.csv,0,0
10557,OG4744.csv,0,0
10558,OG13983.csv,0,0
10559,OG11376.csv,0,0
10560,OG7277.csv,0,0
10561,OG4394.csv,1,1
10562,OG17577.csv,3,2
10563,OG7030.csv,0,0
10564,OG2163.csv,0,0
10565,OG2029.csv,1,0
10566,OG16075.csv,0,0
10567,OG4116.csv,1,1
10568,OG3599.csv,0,0
10569,OG11622.csv,0,0
10570,OG1582.csv,0,0
10571,OG11275.csv,0,0
10572,OG1456.csv,0,0
10573,OG2823.csv,2,0
10574,OG16241.csv,2,1
10575,OG8554.csv,0,0
10576,OG6440.csv,0,0
10577,OG5634.csv,0,0
10578,OG10303.csv,0,0
10579,OG9315.csv,1,0
10580,OG2728.csv,0,0
10581,OG12589.csv,0,0
10582,OG2941.csv,0,0
10583,OG15448.csv,5,3
10584,OG5550.csv,0,0
10585,OG2218.csv,0,0
10586,OG3287.csv,0,0
10587,OG3352.csv,0,0
10588,OG18413.csv,0,0
10589,OG17851.csv,0,0
10590,OG3228.csv,0,0
10591,OG12880.csv,0,0
10592,OG11520.csv,1,0
10593,OG11117.csv,0,0
10594,OG3435.csv,0,0
10595,OG3355.csv,0,0
10596,OG8345.csv,0,0
10597,OG17867.csv,0,0
10598,OG14415.csv,1,1
10599,OG9900.csv,1,0
10600,OG5903.csv,0,0
10601,OG6973.csv,0,0
10602,OG5240.csv,0,0
10603,OG5616.csv,0,0
10604,OG3021.csv,0,0
10605,OG10529.csv,0,0
10606,OG4738.csv,0,0
10607,OG11458.csv,0,0
10608,OG17686.csv,0,0
10609,OG6531.csv,0,0
10610,OG18706.csv,0,0
10611,OG2758.csv,0,0
10612,OG5635.csv,0,0
10613,OG8803.csv,0,0
10614,OG8763.csv,0,0
10615,OG6724.csv,0,0
10616,OG16203.csv,0,0
10617,OG9429.csv,0,0
10618,OG2850.csv,0,0
10619,OG12959.csv,0,0
10620,OG5391.csv,0,0
10621,OG8027.csv,1,0
10622,OG9077.csv,0,0
10623,OG12902.csv,14,7
10624,OG9670.csv,0,0
10625,OG8833.csv,0,0
10626,OG2689.csv,0,0
10627,OG10341.csv,0,0
10628,OG8150.csv,0,0
10629,OG8707.csv,0,0
10630,OG8340.csv,0,0
10631,OG13216.csv,2,0
10632,OG15438.csv,0,0
10633,OG10917.csv,1,1
10634,OG14878.csv,0,0
10635,OG4175.csv,0,0
10636,OG7652.csv,0,0
10637,OG7823.csv,0,0
10638,OG6326.csv,0,0
10639,OG12927.csv,10,4
10640,OG17223.csv,0,0
10641,OG2917.csv,0,0
10642,OG9023.csv,0,0
10643,OG12571.csv,2,0
10644,OG9093.csv,0,0
10645,OG6866.csv,0,0
10646,OG1668.csv,0,0
10647,OG11056.csv,0,0
10648,OG11950.csv,0,0
10649,OG2938.csv,0,0
10650,OG1897.csv,0,0
10651,OG17157.csv,5,2
10652,OG16330.csv,1,0
10653,OG6524.csv,1,0
10654,OG7155.csv,0,0
10655,OG6179.csv,0,0
10656,OG4617.csv,0,0
10657,OG14342.csv,0,0
10658,OG10050.csv,0,0
10659,OG4852.csv,0,0
10660,OG3882.csv,0,0
10661,OG16239.csv,0,0
10662,OG9460.csv,0,0
10663,OG9874.csv,0,0
10664,OG13453.csv,1,0
10665,OG4093.csv,0,0
10666,OG15102.csv,2,0
10667,OG6371.csv,0,0
10668,OG9276.csv,0,0
10669,OG13197.csv,1,1
10670,OG10040.csv,3,1
10671,OG15957.csv,1,1
10672,OG11573.csv,0,0
10673,OG6063.csv,0,0
10674,OG7857.csv,0,0
10675,OG5759.csv,0,0
10676,OG14597.csv,1,1
10677,OG6431.csv,0,0
10678,OG11436.csv,0,0
10679,OG11378.csv,0,0
10680,OG3046.csv,0,0
10681,OG5890.csv,0,0
10682,OG6454.csv,0,0
10683,OG16957.csv,1,0
10684,OG16771.csv,0,0
10685,OG2317.csv,0,0
10686,OG2842.csv,0,0
10687,OG17798.csv,0,0
10688,OG12394.csv,0,0
10689,OG3875.csv,0,0
10690,OG8439.csv,0,0
10691,OG9138.csv,1,0
10692,OG10179.csv,0,0
10693,OG2197.csv,0,0
10694,OG2794.csv,0,0
10695,OG12381.csv,3,0
10696,OG4608.csv,0,0
10697,OG15372.csv,1,0
10698,OG3613.csv,0,0
10699,OG5912.csv,0,0
10700,OG8188.csv,0,0
10701,OG11816.csv,0,0
10702,OG13023.csv,0,0
10703,OG12947.csv,3,0
10704,OG14896.csv,0,0
10705,OG9691.csv,0,0
10706,OG2113.csv,0,0
10707,OG2612.csv,0,0
10708,OG11600.csv,0,0
10709,OG15443.csv,0,0
10710,OG15497.csv,0,0
10711,OG8479.csv,0,0
10712,OG11574.csv,0,0
10713,OG3684.csv,0,0
10714,OG6366.csv,0,0
10715,OG12688.csv,0,0
10716,OG8599.csv,0,0
10717,OG2237.csv,0,0
10718,OG13382.csv,0,0
10719,OG2573.csv,0,0
10720,OG17954.csv,2,1
10721,OG6128.csv,0,0
10722,OG7476.csv,0,0
10723,OG17363.csv,0,0
10724,OG4825.csv,0,0
10725,OG14355.csv,0,0
10726,OG9285.csv,0,0
10727,OG12062.csv,0,0
10728,OG1133.csv,0,0
10729,OG1154.csv,0,0
10730,OG2238.csv,0,0
10731,OG11566.csv,0,0
10732,OG7398.csv,0,0
10733,OG5068.csv,1,0
10734,OG15131.csv,0,0
10735,OG16477.csv,1,0
10736,OG9577.csv,1,1
10737,OG1594.csv,0,0
10738,OG8514.csv,0,0
10739,OG9680.csv,4,2
10740,OG3572.csv,0,0
10741,OG2591.csv,0,0
10742,OG13490.csv,4,2
10743,OG3318.csv,0,0
10744,OG14113.csv,1,0
10745,OG13270.csv,0,0
10746,OG1507.csv,0,0
10747,OG5691.csv,0,0
10748,OG10051.csv,3,1
10749,OG1207.csv,0,0
10750,OG7504.csv,0,0
10751,OG17225.csv,0,0
10752,OG12016.csv,0,0
10753,OG15221.csv,0,0
10754,OG13221.csv,0,0
10755,OG5261.csv,0,0
10756,OG17859.csv,0,0
10757,OG7950.csv,1,0
10758,OG3548.csv,0,0
10759,OG17439.csv,1,0
10760,OG10506.csv,0,0
10761,OG14712.csv,1,0
10762,OG16004.csv,0,0
10763,OG3842.csv,0,0
10764,OG7532.csv,0,0
10765,OG15004.csv,0,0
10766,OG14419.csv,1,1
10767,OG2507.csv,0,0
10768,OG6065.csv,0,0
10769,OG4908.csv,0,0
10770,OG6085.csv,0,0
10771,OG4149.csv,0,0
10772,OG4817.csv,0,0
10773,OG6499.csv,1,0
10774,OG5992.csv,0,0
10775,OG10122.csv,0,0
10776,OG9774.csv,0,0
10777,OG5228.csv,0,0
10778,OG1284.csv,0,0
10779,OG3484.csv,0,0
10780,OG12108.csv,1,0
10781,OG2995.csv,0,0
10782,OG5958.csv,0,0
10783,OG10524.csv,0,0
10784,OG5359.csv,0,0
10785,OG10564.csv,1,0
10786,OG13271.csv,0,0
10787,OG6664.csv,0,0
10788,OG5983.csv,0,0
10789,OG8472.csv,1,1
10790,OG16803.csv,3,1
10791,OG4523.csv,0,0
10792,OG2035.csv,0,0
10793,OG2417.csv,0,0
10794,OG4646.csv,0,0
10795,OG9068.csv,0,0
10796,OG7663.csv,0,0
10797,OG10641.csv,0,0
10798,OG3292.csv,0,0
10799,OG15520.csv,0,0
10800,OG9216.csv,0,0
10801,OG2407.csv,0,0
10802,OG11614.csv,0,0
10803,OG17588.csv,10,3
10804,OG6105.csv,0,0
10805,OG8965.csv,1,1
10806,OG9126.csv,0,0
10807,OG3023.csv,2,0
10808,OG15154.csv,0,0
10809,OG14271.csv,2,0
10810,OG12613.csv,1,0
10811,OG3773.csv,0,0
10812,OG8376.csv,0,0
10813,OG3307.csv,0,0
10814,OG7621.csv,0,0
10815,OG16145.csv,0,0
10816,OG13065.csv,0,0
10817,OG14885.csv,2,0
10818,OG5197.csv,0,0
10819,OG2395.csv,0,0
10820,OG3105.csv,0,0
10821,OG9000.csv,0,0
10822,OG9376.csv,0,0
10823,OG7550.csv,0,0
10824,OG2294.csv,1,0
10825,OG13073.csv,0,0
10826,OG11645.csv,0,0
10827,OG7296.csv,0,0
10828,OG5520.csv,0,0
10829,OG4575.csv,0,0
10830,OG7172.csv,0,0
10831,OG17863.csv,0,0
10832,OG4848.csv,0,0
10833,OG6305.csv,1,0
10834,OG2664.csv,0,0
10835,OG16012.csv,1,0
10836,OG8276.csv,0,0
10837,OG7577.csv,0,0
10838,OG8074.csv,0,0
10839,OG11390.csv,1,0
10840,OG6838.csv,0,0
10841,OG1348.csv,0,0
10842,OG15837.csv,1,0
10843,OG18686.csv,2,1
10844,OG5955.csv,1,1
10845,OG10892.csv,0,0
10846,OG11708.csv,0,0
10847,OG8055.csv,0,0
10848,OG5083.csv,0,0
10849,OG16217.csv,0,0
10850,OG9050.csv,0,0
10851,OG18627.csv,2,1
10852,OG1181.csv,0,0
10853,OG3190.csv,0,0
10854,OG2208.csv,0,0
10855,OG17146.csv,2,1
10856,OG2150.csv,0,0
10857,OG6658.csv,0,0
10858,OG2838.csv,0,0
10859,OG10206.csv,1,0
10860,OG16952.csv,1,0
10861,OG11298.csv,1,1
10862,OG17207.csv,0,0
10863,OG13005.csv,0,0
10864,OG5479.csv,0,0
10865,OG1750.csv,0,0
10866,OG14560.csv,3,2
10867,OG9940.csv,0,0
10868,OG2768.csv,0,0
10869,OG6583.csv,0,0
10870,OG10861.csv,1,1
10871,OG6451.csv,0,0
10872,OG3954.csv,0,0
10873,OG6574.csv,0,0
10874,OG11365.csv,0,0
10875,OG11018.csv,0,0
10876,OG1512.csv,0,0
10877,OG3609.csv,0,0
10878,OG3331.csv,1,1
10879,OG14224.csv,0,0
10880,OG9877.csv,2,1
10881,OG7704.csv,0,0
10882,OG12977.csv,1,0
10883,OG5695.csv,0,0
10884,OG3597.csv,0,0
10885,OG8400.csv,0,0
10886,OG15405.csv,0,0
10887,OG5385.csv,0,0
10888,OG9722.csv,1,1
10889,OG9141.csv,0,0
10890,OG7988.csv,0,0
10891,OG11596.csv,0,0
10892,OG8835.csv,0,0
10893,OG8154.csv,0,0
10894,OG13832.csv,0,0
10895,OG5564.csv,0,0
10896,OG1963.csv,1,1
10897,OG3540.csv,1,0
10898,OG13421.csv,0,0
10899,OG3577.csv,1,0
10900,OG9644.csv,0,0
10901,OG9856.csv,0,0
10902,OG3492.csv,0,0
10903,OG6699.csv,0,0
10904,OG17830.csv,0,0
10905,OG9186.csv,1,1
10906,OG8576.csv,0,0
10907,OG11976.csv,0,0
10908,OG1992.csv,0,0
10909,OG10274.csv,0,0
10910,OG3416.csv,0,0
10911,OG16044.csv,0,0
10912,OG4120.csv,0,0
10913,OG14986.csv,0,0
10914,OG8090.csv,0,0
10915,OG8776.csv,0,0
10916,OG11239.csv,1,0
10917,OG3650.csv,0,0
10918,OG14906.csv,0,0
10919,OG15392.csv,1,0
10920,OG4874.csv,0,0
10921,OG1610.csv,0,0
10922,OG16158.csv,0,0
10923,OG5503.csv,0,0
10924,OG1163.csv,0,0
10925,OG4045.csv,0,0
10926,OG18446.csv,0,0
10927,OG5753.csv,0,0
10928,OG5017.csv,1,0
10929,OG2116.csv,0,0
10930,OG8884.csv,0,0
10931,OG2082.csv,0,0
10932,OG12582.csv,0,0
10933,OG2363.csv,0,0
10934,OG16588.csv,0,0
10935,OG13732.csv,0,0
10936,OG3802.csv,0,0
10937,OG11194.csv,0,0
10938,OG7317.csv,0,0
10939,OG14438.csv,0,0
10940,OG8245.csv,0,0
10941,OG17878.csv,0,0
10942,OG11730.csv,0,0
10943,OG15142.csv,1,1
10944,OG5330.csv,1,0
10945,OG7116.csv,1,1
10946,OG2603.csv,0,0
10947,OG17511.csv,0,0
10948,OG16229.csv,0,0
10949,OG2325.csv,0,0
10950,OG6051.csv,0,0
10951,OG11362.csv,1,0
10952,OG4742.csv,0,0
10953,OG2142.csv,1,0
10954,OG10071.csv,0,0
10955,OG5045.csv,0,0
10956,OG1274.csv,0,0
10957,OG4231.csv,1,1
10958,OG4601.csv,0,0
10959,OG12596.csv,1,0
10960,OG1220.csv,0,0
10961,OG15052.csv,0,0
10962,OG1421.csv,0,0
10963,OG4605.csv,0,0
10964,OG5901.csv,0,0
10965,OG17082.csv,0,0
10966,OG7751.csv,0,0
10967,OG15721.csv,1,0
10968,OG14167.csv,0,0
10969,OG14915.csv,0,0
10970,OG9352.csv,0,0
10971,OG7137.csv,0,0
10972,OG6648.csv,0,0
10973,OG11495.csv,4,1
10974,OG2643.csv,3,2
10975,OG6655.csv,0,0
10976,OG7338.csv,0,0
10977,OG1225.csv,0,0
10978,OG3033.csv,0,0
10979,OG16034.csv,0,0
10980,OG2274.csv,0,0
10981,OG16975.csv,3,1
10982,OG4047.csv,0,0
10983,OG4401.csv,1,0
10984,OG5926.csv,0,0
10985,OG8708.csv,0,0
10986,OG10367.csv,0,0
10987,OG12544.csv,0,0
10988,OG7390.csv,0,0
10989,OG11353.csv,2,0
10990,OG1318.csv,1,0
10991,OG8200.csv,0,0
10992,OG5282.csv,0,0
10993,OG15688.csv,1,0
10994,OG5183.csv,0,0
10995,OG1591.csv,0,0
10996,OG9483.csv,0,0
10997,OG15825.csv,0,0
10998,OG15374.csv,1,0
10999,OG15696.csv,0,0
11000,OG15893.csv,0,0
11001,OG2332.csv,0,0
11002,OG15185.csv,0,0
11003,OG9715.csv,1,0
11004,OG1951.csv,0,0
11005,OG14278.csv,0,0
11006,OG2331.csv,0,0
11007,OG3138.csv,0,0
11008,OG12283.csv,0,0
11009,OG9048.csv,1,0
11010,OG9129.csv,0,0
11011,OG10360.csv,0,0
11012,OG3823.csv,0,0
11013,OG16995.csv,0,0
11014,OG14494.csv,0,0
11015,OG1700.csv,0,0
11016,OG8372.csv,0,0
11017,OG12359.csv,0,0
11018,OG1737.csv,0,0
11019,OG14973.csv,0,0
11020,OG4625.csv,0,0
11021,OG3095.csv,0,0
11022,OG7726.csv,0,0
11023,OG9121.csv,0,0
11024,OG1756.csv,0,0
11025,OG7075.csv,0,0
11026,OG9639.csv,0,0
11027,OG7697.csv,0,0
11028,OG14374.csv,0,0
11029,OG2755.csv,0,0
11030,OG9980.csv,1,0
11031,OG4543.csv,0,0
11032,OG5778.csv,0,0
11033,OG4991.csv,0,0
11034,OG13876.csv,0,0
11035,OG7492.csv,0,0
11036,OG12668.csv,0,0
11037,OG7326.csv,0,0
11038,OG8047.csv,1,0
11039,OG14067.csv,0,0
11040,OG8550.csv,0,0
11041,OG13680.csv,0,0
11042,OG10326.csv,0,0
11043,OG2519.csv,0,0
11044,OG16302.csv,0,0
11045,OG4669.csv,0,0
11046,OG13684.csv,0,0
11047,OG3036.csv,0,0
11048,OG11944.csv,2,1
11049,OG4539.csv,0,0
11050,OG9482.csv,2,0
11051,OG16971.csv,1,0
11052,OG5202.csv,0,0
11053,OG12335.csv,1,1
11054,OG11843.csv,0,0
11055,OG2820.csv,0,0
11056,OG15209.csv,0,0
11057,OG7856.csv,0,0
11058,OG4517.csv,0,0
11059,OG8963.csv,0,0
11060,OG2264.csv,0,0
11061,OG15429.csv,2,0
11062,OG13798.csv,0,0
11063,OG11650.csv,0,0
11064,OG5232.csv,0,0
11065,OG1769.csv,0,0
11066,OG2533.csv,1,0
11067,OG6016.csv,0,0
11068,OG3732.csv,0,0
11069,OG6934.csv,0,0
11070,OG13797.csv,0,0
11071,OG16098.csv,2,0
11072,OG1442.csv,0,0
11073,OG7051.csv,0,0
11074,OG10170.csv,0,0
11075,OG3365.csv,0,0
11076,OG11625.csv,2,1
11077,OG8280.csv,0,0
11078,OG3756.csv,0,0
11079,OG2303.csv,0,0
11080,OG9360.csv,0,0
11081,OG12219.csv,1,0
11082,OG6842.csv,0,0
11083,OG9108.csv,1,0
11084,OG15597.csv,1,0
11085,OG3847.csv,0,0
11086,OG4781.csv,0,0
11087,OG4544.csv,0,0
11088,OG4165.csv,0,0
11089,OG14571.csv,2,0
11090,OG9829.csv,1,0
11091,OG5032.csv,1,1
11092,OG3403.csv,1,1
11093,OG10810.csv,0,0
11094,OG9965.csv,1,0
11095,OG1527.csv,0,0
11096,OG3653.csv,0,0
11097,OG2991.csv,0,0
11098,OG10288.csv,3,2
11099,OG3936.csv,0,0
11100,OG4271.csv,0,0
11101,OG2749.csv,0,0
11102,OG10271.csv,2,1
11103,OG1987.csv,0,0
11104,OG2306.csv,0,0
11105,OG6679.csv,0,0
11106,OG14218.csv,0,0
11107,OG13113.csv,1,1
11108,OG13571.csv,1,0
11109,OG9696.csv,0,0
11110,OG5220.csv,0,0
11111,OG17169.csv,1,1
11112,OG9884.csv,0,0
11113,OG3242.csv,0,0
11114,OG9446.csv,0,0
11115,OG10155.csv,0,0
11116,OG3267.csv,0,0
11117,OG4882.csv,0,0
11118,OG17687.csv,0,0
11119,OG8852.csv,0,0
11120,OG3314.csv,0,0
11121,OG8186.csv,0,0
11122,OG1322.csv,0,0
11123,OG12027.csv,0,0
11124,OG6874.csv,0,0
11125,OG5021.csv,0,0
11126,OG13762.csv,2,1
11127,OG14617.csv,1,0
11128,OG11617.csv,1,1
11129,OG5016.csv,0,0
11130,OG3474.csv,2,0
11131,OG2229.csv,2,1
11132,OG2923.csv,0,0
11133,OG6932.csv,0,0
11134,OG3498.csv,0,0
11135,OG14551.csv,0,0
11136,OG12923.csv,1,0
11137,OG11401.csv,2,0
11138,OG12986.csv,1,0
11139,OG8014.csv,0,0
11140,OG15523.csv,0,0
11141,OG9018.csv,0,0
11142,OG2767.csv,0,0
11143,OG12891.csv,3,0
11144,OG12208.csv,0,0
11145,OG9511.csv,2,0
11146,OG4998.csv,0,0
11147,OG11937.csv,2,0
11148,OG10636.csv,0,0
11149,OG5129.csv,0,0
11150,OG10278.csv,0,0
11151,OG16741.csv,0,0
11152,OG4965.csv,0,0
11153,OG12360.csv,0,0
11154,OG16777.csv,0,0
11155,OG11662.csv,0,0
11156,OG2535.csv,0,0
11157,OG11743.csv,0,0
11158,OG5071.csv,0,0
11159,OG5246.csv,0,0
11160,OG9286.csv,0,0
11161,OG5052.csv,0,0
11162,OG12748.csv,0,0
11163,OG3419.csv,1,0
11164,OG7517.csv,0,0
11165,OG7551.csv,0,0
11166,OG5072.csv,0,0
11167,OG7173.csv,0,0
11168,OG1946.csv,0,0
11169,OG7132.csv,0,0
11170,OG13297.csv,1,0
11171,OG7760.csv,0,0
11172,OG1612.csv,0,0
11173,OG7135.csv,0,0
11174,OG14689.csv,0,0
11175,OG15310.csv,0,0
11176,OG4814.csv,2,1
11177,OG1675.csv,0,0
11178,OG6409.csv,0,0
11179,OG5089.csv,0,0
11180,OG8522.csv,0,0
11181,OG8812.csv,0,0
11182,OG10566.csv,0,0
11183,OG5003.csv,0,0
11184,OG8622.csv,0,0
11185,OG10247.csv,0,0
11186,OG3830.csv,0,0
11187,OG10671.csv,0,0
11188,OG5847.csv,0,0
11189,OG10162.csv,5,3
11190,OG10182.csv,0,0
11191,OG2160.csv,0,0
11192,OG1684.csv,0,0
11193,OG10662.csv,0,0
11194,OG5010.csv,0,0
11195,OG1506.csv,0,0
11196,OG17772.csv,0,0
11197,OG14796.csv,0,0
11198,OG9161.csv,0,0
11199,OG4994.csv,0,0
11200,OG6703.csv,0,0
11201,OG6762.csv,1,0
11202,OG4997.csv,0,0
11203,OG2348.csv,0,0
11204,OG9318.csv,0,0
11205,OG10439.csv,0,0
11206,OG8955.csv,0,0
11207,OG7328.csv,0,0
11208,OG14060.csv,2,1
11209,OG3916.csv,0,0
11210,OG15238.csv,0,0
11211,OG9319.csv,0,0
11212,OG5172.csv,0,0
11213,OG4037.csv,0,0
11214,OG7961.csv,0,0
11215,OG10979.csv,0,0
11216,OG15358.csv,2,1
11217,OG4853.csv,0,0
11218,OG9930.csv,0,0
11219,OG6439.csv,0,0
11220,OG16735.csv,0,0
11221,OG11351.csv,0,0
11222,OG12162.csv,0,0
11223,OG17403.csv,0,0
11224,OG3998.csv,0,0
11225,OG3201.csv,0,0
11226,OG3645.csv,0,0
11227,OG10658.csv,0,0
11228,OG11581.csv,0,0
11229,OG4327.csv,0,0
11230,OG6805.csv,0,0
11231,OG13812.csv,2,0
11232,OG4939.csv,0,0
11233,OG15288.csv,3,1
11234,OG16858.csv,0,0
11235,OG2939.csv,0,0
11236,OG15194.csv,0,0
11237,OG7784.csv,0,0
11238,OG9330.csv,0,0
11239,OG12524.csv,0,0
11240,OG6865.csv,0,0
11241,OG10985.csv,2,2
11242,OG18258.csv,0,0
11243,OG15686.csv,0,0
11244,OG6101.csv,0,0
11245,OG14719.csv,0,0
11246,OG3885.csv,0,0
11247,OG8056.csv,1,0
11248,OG10943.csv,0,0
11249,OG16543.csv,0,0
11250,OG16754.csv,1,0
11251,OG11969.csv,0,0
11252,OG3657.csv,0,0
11253,OG10634.csv,0,0
11254,OG7282.csv,0,0
11255,OG6376.csv,1,0
11256,OG2014.csv,0,0
11257,OG10891.csv,1,0
11258,OG10552.csv,0,0
11259,OG10724.csv,0,0
11260,OG9215.csv,0,0
11261,OG2319.csv,0,0
11262,OG14011.csv,8,2
11263,OG7515.csv,0,0
11264,OG10517.csv,0,0
11265,OG17750.csv,2,0
11266,OG9054.csv,0,0
11267,OG10296.csv,0,0
11268,OG18144.csv,0,0
11269,OG14338.csv,2,0
11270,OG3975.csv,0,0
11271,OG10167.csv,0,0
11272,OG15311.csv,0,0
11273,OG1711.csv,0,0
11274,OG17682.csv,0,0
11275,OG4436.csv,0,0
11276,OG9411.csv,0,0
11277,OG7506.csv,0,0
11278,OG9478.csv,0,0
11279,OG4634.csv,0,0
11280,OG8545.csv,0,0
11281,OG2782.csv,0,0
11282,OG5675.csv,0,0
11283,OG16256.csv,4,0
11284,OG15107.csv,1,0
11285,OG6104.csv,0,0
11286,OG3224.csv,0,0
11287,OG2741.csv,0,0
11288,OG13051.csv,0,0
11289,OG12965.csv,1,1
11290,OG12611.csv,0,0
11291,OG17420.csv,0,0
11292,OG8515.csv,0,0
11293,OG13589.csv,1,0
11294,OG11595.csv,0,0
11295,OG6153.csv,0,0
11296,OG6675.csv,1,0
11297,OG4923.csv,1,0
11298,OG2759.csv,0,0
11299,OG6523.csv,0,0
11300,OG10989.csv,1,0
11301,OG1519.csv,0,0
11302,OG7827.csv,0,0
11303,OG3554.csv,1,0
11304,OG8836.csv,0,0
11305,OG11409.csv,0,0
11306,OG12011.csv,0,0
11307,OG2420.csv,0,0
11308,OG12277.csv,0,0
11309,OG5466.csv,0,0
11310,OG10420.csv,0,0
11311,OG16335.csv,1,0
11312,OG14747.csv,2,2
11313,OG8267.csv,0,0
11314,OG14519.csv,1,1
11315,OG13377.csv,0,0
11316,OG2007.csv,0,0
11317,OG10797.csv,0,0
11318,OG1681.csv,0,0
11319,OG13763.csv,0,0
11320,OG17569.csv,2,2
11321,OG2681.csv,0,0
11322,OG6335.csv,0,0
11323,OG8783.csv,0,0
11324,OG4209.csv,0,0
11325,OG1263.csv,0,0
11326,OG6652.csv,0,0
11327,OG8003.csv,0,0
11328,OG14525.csv,1,1
11329,OG16020.csv,0,0
11330,OG4488.csv,0,0
11331,OG7031.csv,0,0
11332,OG8148.csv,0,0
11333,OG7108.csv,0,0
11334,OG6444.csv,0,0
11335,OG13637.csv,0,0
11336,OG8664.csv,0,0
11337,OG15165.csv,0,0
11338,OG4084.csv,0,0
11339,OG8855.csv,0,0
11340,OG10079.csv,0,0
11341,OG7375.csv,0,0
11342,OG14454.csv,0,0
11343,OG2922.csv,0,0
11344,OG7182.csv,0,0
11345,OG1125.csv,0,0
11346,OG8660.csv,0,0
11347,OG14416.csv,0,0
11348,OG1276.csv,0,0
11349,OG14449.csv,4,2
11350,OG12473.csv,2,0
11351,OG8595.csv,0,0
11352,OG3751.csv,0,0
11353,OG7932.csv,0,0
11354,OG12507.csv,2,0
11355,OG5013.csv,0,0
11356,OG13378.csv,1,0
11357,OG8895.csv,0,0
11358,OG5439.csv,0,0
11359,OG18051.csv,2,0
11360,OG5109.csv,0,0
11361,OG13671.csv,0,0
11362,OG10352.csv,1,0
11363,OG1925.csv,0,0
11364,OG2804.csv,0,0
11365,OG7882.csv,0,0
11366,OG15080.csv,4,0
11367,OG6112.csv,0,0
11368,OG8728.csv,0,0
11369,OG5368.csv,0,0
11370,OG6912.csv,0,0
11371,OG15277.csv,0,0
11372,OG9893.csv,0,0
11373,OG6147.csv,0,0
11374,OG4792.csv,0,0
11375,OG6473.csv,1,0
11376,OG11525.csv,0,0
11377,OG17649.csv,9,4
11378,OG8100.csv,0,0
11379,OG5744.csv,0,0
11380,OG4393.csv,0,0
11381,OG2379.csv,0,0
11382,OG8409.csv,0,0
11383,OG11716.csv,1,0
11384,OG5648.csv,0,0
11385,OG18663.csv,0,0
11386,OG2419.csv,0,0
11387,OG3166.csv,0,0
11388,OG6840.csv,0,0
11389,OG8004.csv,1,1
11390,OG11928.csv,0,0
11391,OG1719.csv,0,0
11392,OG8533.csv,0,0
11393,OG16633.csv,3,0
11394,OG8745.csv,1,1
11395,OG5774.csv,0,0
11396,OG10648.csv,0,0
11397,OG2795.csv,0,0
11398,OG1264.csv,0,0
11399,OG14273.csv,0,0
11400,OG7922.csv,0,0
11401,OG7603.csv,0,0
11402,OG10805.csv,1,0
11403,OG4269.csv,0,0
11404,OG2752.csv,0,0
11405,OG5500.csv,0,0
11406,OG6629.csv,0,0
11407,OG16111.csv,2,0
11408,OG15385.csv,2,0
11409,OG9603.csv,0,0
11410,OG16934.csv,1,0
11411,OG7838.csv,0,0
11412,OG14534.csv,0,0
11413,OG17668.csv,1,1
11414,OG1705.csv,0,0
11415,OG16470.csv,0,0
11416,OG3517.csv,0,0
11417,OG14647.csv,1,1
11418,OG3779.csv,0,0
11419,OG14303.csv,0,0
11420,OG6896.csv,0,0
11421,OG5578.csv,0,0
11422,OG3511.csv,0,0
11423,OG4075.csv,0,0
11424,OG10132.csv,0,0
11425,OG15951.csv,0,0
11426,OG3288.csv,0,0
11427,OG7539.csv,0,0
11428,OG7757.csv,0,0
11429,OG11131.csv,0,0
11430,OG11829.csv,0,0
11431,OG3783.csv,0,0
11432,OG11686.csv,0,0
11433,OG7525.csv,0,0
11434,OG5074.csv,1,0
11435,OG8947.csv,0,0
11436,OG11374.csv,0,0
11437,OG10419.csv,1,0
11438,OG8624.csv,0,0
11439,OG11082.csv,0,0
11440,OG11894.csv,0,0
11441,OG11988.csv,0,0
11442,OG5185.csv,0,0
11443,OG1372.csv,0,0
11444,OG13664.csv,0,0
11445,OG14187.csv,0,0
11446,OG10166.csv,0,0
11447,OG6368.csv,1,1
11448,OG2389.csv,0,0
11449,OG17413.csv,0,0
11450,OG11920.csv,0,0
11451,OG3592.csv,0,0
11452,OG2722.csv,0,0
11453,OG15941.csv,1,0
11454,OG16496.csv,0,0
11455,OG7165.csv,0,0
11456,OG3295.csv,0,0
11457,OG11900.csv,3,0
11458,OG16824.csv,0,0
11459,OG8359.csv,0,0
11460,OG12103.csv,0,0
11461,OG14723.csv,0,0
11462,OG1373.csv,0,0
11463,OG3834.csv,0,0
11464,OG7737.csv,0,0
11465,OG2837.csv,0,0
11466,OG4186.csv,0,0
11467,OG11533.csv,0,0
11468,OG8859.csv,0,0
11469,OG8773.csv,1,0
11470,OG4831.csv,0,0
11471,OG8675.csv,0,0
11472,OG16163.csv,0,0
11473,OG4227.csv,0,0
11474,OG9528.csv,0,0
11475,OG9415.csv,0,0
11476,OG8858.csv,0,0
11477,OG3377.csv,0,0
11478,OG10687.csv,0,0
11479,OG10357.csv,0,0
11480,OG14100.csv,0,0
11481,OG16336.csv,0,0
11482,OG7251.csv,0,0
11483,OG15717.csv,0,0
11484,OG11273.csv,0,0
