panID	linked_unqiue_rxn
Coccidioides_immitis@Seq_4215	2
Fusarium_graminearum@Seq_10550	2
Fusarium_graminearum@Seq_10944	2
Fusarium_graminearum@Seq_3309	2
Neurospora_crassa@Seq_2154	2
Neurospora_crassa@Seq_2482	2
Neurospora_crassa@Seq_9650	2
Sclerotinia_sclerotiorum@Seq_6388	2
Stagonospora_nodorum@Seq_4178	2
Stagonospora_nodorum@Seq_7573	2
Stagonospora_nodorum@Seq_771	2
Stagonospora_nodorum@Seq_8506	2
Xylona_heveae@Seq_4731	2
yHMPu5000034670_Blastobotrys_proliferans@Seq_1474	2
yHMPu5000034670_Blastobotrys_proliferans@Seq_4912	2
yHMPu5000034754_Lipomyces_arxii@Seq_3172	2
Arthrobotrys_oligospora@Seq_10682	4
Aspergillus_nidulans@Seq_2036	4
Aspergillus_nidulans@Seq_4588	4
Fusarium_graminearum@Seq_1445	4
Fusarium_graminearum@Seq_4714	4
Lachancea_meyersii@Seq_3737	4
Lachancea_waltii@Seq_2000	4
Lachancea_waltii@Seq_89	4
Neurospora_crassa@Seq_10575	4
Stagonospora_nodorum@Seq_11482	4
Stagonospora_nodorum@Seq_261	4
Stagonospora_nodorum@Seq_3998	4
Xylona_heveae@Seq_3776	4
yHMPu5000034749_Lipomyces_mesembrius@Seq_6056	4
yHMPu5000034760_Lipomyces_kononenkoae@Seq_2474	4
Geotrichum_candidum@Seq_6513	3
yHMPu5000034655_Botryozyma_nematodophila@Seq_1705	3
Arthrobotrys_oligospora@Seq_2054	1
Saitoella_complicata@Seq_378	1
Stagonospora_nodorum@Seq_4262	1
Stagonospora_nodorum@Seq_4517	1
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3416	1
yHMPu5000034899_Ogataea_kodamae@Seq_90	2
Arthrobotrys_oligospora@Seq_7354	1
Aspergillus_nidulans@Seq_2545	1
Aspergillus_nidulans@Seq_9781	3
Stagonospora_nodorum@Seq_10702	1
Stagonospora_nodorum@Seq_9876	1
Arthrobotrys_oligospora@Seq_4636	11
Botrytis_cinerea@Seq_4447	8
yHMPu5000034673_Blastobotrys_nivea@Seq_2468	11
Arxula_adeninivorans@Seq_5367	2
Aspergillus_nidulans@Seq_3771	2
Aspergillus_nidulans@Seq_7129	2
Candida_versatilis@Seq_2648	2
Fusarium_graminearum@Seq_10472	2
Lipomyces_starkeyi@Seq_5342	2
Lipomyces_starkeyi@Seq_5389	2
yHMPu5000034673_Blastobotrys_nivea@Seq_4341	2
yHMPu5000034674_Blastobotrys_muscicola@Seq_3419	2
yHMPu5000034674_Blastobotrys_muscicola@Seq_5223	1
yHMPu5000034674_Blastobotrys_muscicola@Seq_5722	1
yHMPu5000034754_Lipomyces_arxii@Seq_2000	2
yHMPu5000034754_Lipomyces_arxii@Seq_4965	2
yHMPu5000034754_Lipomyces_arxii@Seq_5517	2
yHMPu5000034754_Lipomyces_arxii@Seq_7794	2
yHMPu5000034902_Ogataea_minuta@Seq_1591	2
yHMPu5000035665_Middelhovenomyces_tepae@Seq_3949	2
yHMPu5000035665_Middelhovenomyces_tepae@Seq_5608	2
Arthrobotrys_oligospora@Seq_7788	2
Coccidioides_immitis@Seq_301	2
Coccidioides_immitis@Seq_3878	2
Hanseniaspora_valbyensis@Seq_3673	2
Metschnikowia_bicuspidata@Seq_3769	2
Metschnikowia_hamakuensis@Seq_1285	2
Nadsonia_fulvescens_var_elongata@Seq_2140	2
Saitoella_complicata@Seq_2217	2
Stagonospora_nodorum@Seq_11272	2
Stagonospora_nodorum@Seq_3832	2
Stagonospora_nodorum@Seq_3874	2
yHMPu5000034681_Blastobotrys_americana@Seq_1769	2
Aspergillus_nidulans@Seq_1543	1
Ascoidea_asiatica@Seq_6517	2
Spathaspora_hagerdaliae@Seq_632	2
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_2514	2
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_2619	2
yHMPu5000034952_Citeromyces_siamensis@Seq_6425	2
yHMPu5000035047_Barnettozyma_pratensis@Seq_1112	2
yHMPu5000035261_Candida_ponderosae@Seq_317	2
yHMPu5000035671_Phaffomyces_antillensis@Seq_3997	2
Stagonospora_nodorum@Seq_3558	3
Saitoella_complicata@Seq_4283	1
Botrytis_cinerea@Seq_7123	2
Aspergillus_nidulans@Seq_7811	1
Neurospora_crassa@Seq_7453	1
Candida_versatilis@Seq_4613	1
Botrytis_cinerea@Seq_6668	1
Sclerotinia_sclerotiorum@Seq_9136	1
yHMPu5000034749_Lipomyces_mesembrius@Seq_1959	1
yHMPu5000034749_Lipomyces_mesembrius@Seq_7489	1
yHMPu5000034749_Lipomyces_mesembrius@Seq_82	1
Arthrobotrys_oligospora@Seq_11278	1
Arthrobotrys_oligospora@Seq_2615	1
Arthrobotrys_oligospora@Seq_5766	1
Arthrobotrys_oligospora@Seq_7226	1
Neurospora_crassa@Seq_2034	1
Neurospora_crassa@Seq_7170	1
Neurospora_crassa@Seq_7396	1
Stagonospora_nodorum@Seq_9808	1
Arthrobotrys_oligospora@Seq_10140	2
Kuraishia_capsulata@Seq_31	1
yHMPu5000034761_Lipomyces_lipofer@Seq_2255	1
yHMPu5000034760_Lipomyces_kononenkoae@Seq_5522	1
yHMPu5000034742_Lipomyces_suomiensis@Seq_1902	1
Arthrobotrys_oligospora@Seq_1096	2
Arthrobotrys_oligospora@Seq_399	1
Arxula_adeninivorans@Seq_4646	2
Arxula_adeninivorans@Seq_5678	1
Botrytis_cinerea@Seq_5417	1
Debaryomyces_hansenii@Seq_5326	1
Lachancea_waltii@Seq_105	2
Metschnikowia_bowlesiae@Seq_3761	2
Metschnikowia_lockheadii@Seq_100	1
Metschnikowia_santaceciliae@Seq_2763	2
Sclerotinia_sclerotiorum@Seq_6238	1
Spathaspora_arborariae@Seq_5108	2
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_5110	1
yHMPu5000034613_Saturnispora_serradocipensis@Seq_1769	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_4708	1
yHMPu5000034637_Ogataea_populiabae@Seq_5425	1
yHMPu5000034637_Ogataea_populiabae@Seq_64	1
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_1894	1
yHMPu5000034660_Diddensiella_caesifluorescens@Seq_5782	2
yHMPu5000034670_Blastobotrys_proliferans@Seq_2561	1
yHMPu5000034673_Blastobotrys_nivea@Seq_9040	1
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_893	1
yHMPu5000034748_Lipomyces_oligophaga@Seq_775	2
yHMPu5000034754_Lipomyces_arxii@Seq_1282	1
yHMPu5000034754_Lipomyces_arxii@Seq_3647	1
yHMPu5000034754_Lipomyces_arxii@Seq_7958	1
yHMPu5000034760_Lipomyces_kononenkoae@Seq_7506	1
yHMPu5000034885_Ogataea_zsoltii@Seq_3009	2
yHMPu5000034897_Ogataea_glucozyma@Seq_4971	2
yHMPu5000034952_Citeromyces_siamensis@Seq_9282	2
yHMPu5000034978_Cyberlindnera_mrakii@Seq_5538	1
yHMPu5000035011_Candida_pyralidae@Seq_3854	2
yHMPu5000035286_Candida_azyma@Seq_5216	1
yHMPu5000035651_Torulaspora_microellipsoides@Seq_1666	2
yHMPu5000035691_Candida_salmanticensis@Seq_3908	1
yHMPu5000041678_Debaryomyces_prosopidis@Seq_2537	1
yHMPu5000041822_Dipodascus_geniculatus@Seq_3553	1
Arthrobotrys_oligospora@Seq_6713	1
Fusarium_graminearum@Seq_9183	1
Metschnikowia_santaceciliae@Seq_6452	1
yHMPu5000034761_Lipomyces_lipofer@Seq_3909	1
Stagonospora_nodorum@Seq_12130	1
Neurospora_crassa@Seq_347	2
Sclerotinia_sclerotiorum@Seq_4334	1
yHMPu5000034646_Wickerhamiella_cacticola@Seq_460	2
yHMPu5000034655_Botryozyma_nematodophila@Seq_2835	2
Aspergillus_nidulans@Seq_2344	1
Aspergillus_nidulans@Seq_3128	1
Fusarium_graminearum@Seq_3196	1
Fusarium_graminearum@Seq_3635	1
Fusarium_graminearum@Seq_6639	1
Stagonospora_nodorum@Seq_8035	1
Xylona_heveae@Seq_1628	1
Xylona_heveae@Seq_6877	1
yHMPu5000034761_Lipomyces_lipofer@Seq_7418	1
Alloascoidea_hylecoeti@Seq_335	3
Aspergillus_nidulans@Seq_5734	3
Candida_sojae@Seq_2577	3
Candida_sojae@Seq_3351	3
Candida_tropicalis@Seq_1528	3
Candida_tropicalis@Seq_4072	3
Cyberlindnera_jadinii@Seq_1872	3
Fusarium_graminearum@Seq_4952	3
Kuraishia_capsulata@Seq_1117	3
Saitoella_complicata@Seq_580	3
yHMPu5000034748_Lipomyces_oligophaga@Seq_4095	3
yHMPu5000034904_Ogataea_nonfermentans@Seq_2519	3
yHMPu5000034932_Kuraishia_ogatae@Seq_5368	3
yHMPu5000034952_Citeromyces_siamensis@Seq_1655	3
yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_4565	3
Arthrobotrys_oligospora@Seq_1534	2
Aspergillus_nidulans@Seq_5838	1
Botrytis_cinerea@Seq_10177	2
Kuraishia_capsulata@Seq_12	2
Lipomyces_starkeyi@Seq_4367	3
Lipomyces_starkeyi@Seq_89	3
Lipomyces_starkeyi@Seq_958	3
Metschnikowia_arizonensis@Seq_4652	3
Metschnikowia_cerradonensis@Seq_2033	3
Metschnikowia_cerradonensis@Seq_2312	3
Metschnikowia_hamakuensis@Seq_5036	3
Metschnikowia_ipomoeae@Seq_5124	3
yHMPu5000026137_Ambrosiozyma_ambrosiae@Seq_2433	3
yHMPu5000026142_Citeromyces_matritensis@Seq_1149	3
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4360	3
yHMPu5000034749_Lipomyces_mesembrius@Seq_187	2
yHMPu5000034754_Lipomyces_arxii@Seq_4260	2
yHMPu5000034761_Lipomyces_lipofer@Seq_1374	2
yHMPu5000034761_Lipomyces_lipofer@Seq_2248	2
yHMPu5000034761_Lipomyces_lipofer@Seq_483	2
yHMPu5000034761_Lipomyces_lipofer@Seq_5342	2
yHMPu5000034761_Lipomyces_lipofer@Seq_981	3
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_1909	2
yHMPu5000034952_Citeromyces_siamensis@Seq_674	3
yHMPu5000034952_Citeromyces_siamensis@Seq_9979	3
yHMPu5000035674_Kregervanrija_delftensis@Seq_1300	2
yHMPu5000041678_Debaryomyces_prosopidis@Seq_3265	5
Babjeviella_inositovora@Seq_1214	1
Botrytis_cinerea@Seq_13690	1
Candida_infanticola@Seq_3711	1
Geotrichum_candidum@Seq_4420	1
Neurospora_crassa@Seq_6716	1
Stagonospora_nodorum@Seq_3573	1
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1517	1
yHMPu5000035641_Yamadazyma_scolyti@Seq_2386	1
Schizosaccharomyces_pombe@Seq_4127	1
yHMPu5000026152_Torulaspora_franciscae@Seq_1367	5
yHMPu5000034673_Blastobotrys_nivea@Seq_2167	1
yHMPu5000034754_Lipomyces_arxii@Seq_687	1
yHMPu5000034862_Zygotorulaspora_florentina@Seq_4058	5
yHMPu5000034946_Ambrosiozyma_oregonensis@Seq_1769	5
Aspergillus_nidulans@Seq_5635	1
Aspergillus_nidulans@Seq_6735	1
Metschnikowia_mauinuiana@Seq_4845	1
Pachysolen_tannophilus@Seq_2673	1
Spathaspora_passalidarum@Seq_4148	1
yHMPu5000034952_Citeromyces_siamensis@Seq_10835	1
Metschnikowia_lockheadii@Seq_6129	1
Metschnikowia_santaceciliae@Seq_3053	1
Saccharomyces_kudriavzevii@Seq_2203	1
yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_2883	1
yHMPu5000034890_Ogataea_ramenticola@Seq_2766	1
yHMPu5000035301_Pichia_terricola@Seq_3803	1
Coccidioides_immitis@Seq_418	1
Metschnikowia_borealis@Seq_1508	1
Metschnikowia_borealis@Seq_268	1
Metschnikowia_hawaiiensis@Seq_5071	1
Metschnikowia_hawaiiensis@Seq_593	1
yHAB155_Kazachstania_spencerorum@Seq_2282	1
yHMPu5000034625_Pichia_kudriavzevii@Seq_4487	1
yHMPu5000034952_Citeromyces_siamensis@Seq_2485	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_5055	1
yHMPu5000035695_Hanseniaspora_pseudoguilliermondii@Seq_2158	1
Metschnikowia_borealis@Seq_2711	1
Metschnikowia_matae@Seq_1396	1
Metschnikowia_matae@Seq_404	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_4191	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6258	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_5483	1
yHMPu5000034673_Blastobotrys_nivea@Seq_6066	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_359	1
yHMPu5000034952_Citeromyces_siamensis@Seq_2785	1
yHMPu5000035261_Candida_ponderosae@Seq_5303	1
Botrytis_cinerea@Seq_2037	1
Candida_versatilis@Seq_1705	1
Lachancea_mirantina@Seq_1137	1
Lachancea_mirantina@Seq_2295	1
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_213	1
yHMPu5000035651_Torulaspora_microellipsoides@Seq_1084	1
yHMPu5000035651_Torulaspora_microellipsoides@Seq_4234	1
yHMPu5000035651_Torulaspora_microellipsoides@Seq_4629	1
Ascoidea_asiatica@Seq_7284	1
Aspergillus_nidulans@Seq_6797	1
yHMPu5000034614_Saturnispora_silvae@Seq_1303	1
Fusarium_graminearum@Seq_10910	1
Lipomyces_starkeyi@Seq_2613	1
Priceomyces_haplophilus@Seq_106	1
Stagonospora_nodorum@Seq_2143	1
Sugiyamaella_lignohabitans@Seq_2221	1
yHMPu5000026142_Citeromyces_matritensis@Seq_2037	2
yHMPu5000026142_Citeromyces_matritensis@Seq_3676	2
yHMPu5000034623_Pichia_norvegensis@Seq_1248	2
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_5955	2
Saprochaete_clavata@Seq_4027	1
Metschnikowia_continentalis@Seq_2992	1
yHMPu5000034932_Kuraishia_ogatae@Seq_2059	1
yHMPu5000035296_Priceomyces_carsonii@Seq_5126	1
Fusarium_graminearum@Seq_604	1
Metschnikowia_mauinuiana@Seq_5548	1
yHMPu5000034899_Ogataea_kodamae@Seq_775	1
Fusarium_graminearum@Seq_2932	1
yHMPu5000034605_Spencermartinsiella_europaea@Seq_1557	1
Aspergillus_nidulans@Seq_2958	3
Xylona_heveae@Seq_4067	1
yHMPu5000034594_Starmera_quercuum@Seq_2191	1
yHMPu5000035261_Candida_ponderosae@Seq_4094	1
Lipomyces_starkeyi@Seq_6408	1
Metschnikowia_matae_maris@Seq_3069	1
Stagonospora_nodorum@Seq_11779	1
Stagonospora_nodorum@Seq_4313	1
yHMPu5000034760_Lipomyces_kononenkoae@Seq_5338	1
yHMPu5000034952_Citeromyces_siamensis@Seq_1126	1
Coccidioides_immitis@Seq_2754	1
Sugiyamaella_lignohabitans@Seq_6204	1
yHMPu5000034881_Torulaspora_pretoriensis@Seq_1997	1
yHMPu5000035244_Candida_incommunis@Seq_706;yHMPu5000035279_Tortispora_starmeri@Seq_4527;Scheffersomyces_stipitis@Seq_247;Lipomyc... <Preview truncated at 128 characters>	2
Debaryomyces_hansenii@Seq_5360	14
Kazachstania_naganishii@Seq_1292	14
Kazachstania_naganishii@Seq_324	14
Lachancea_waltii@Seq_4698	14
Saccharomyces_eubayanus@Seq_1544	14
Saccharomyces_eubayanus@Seq_2475	14
Saccharomyces_eubayanus@Seq_2501	14
Saccharomyces_eubayanus@Seq_2947	14
Saccharomyces_eubayanus@Seq_3029	14
Saccharomyces_eubayanus@Seq_4101	14
Saccharomyces_kudriavzevii@Seq_3853	14
Saccharomyces_kudriavzevii@Seq_4460	14
Saccharomyces_mikatae@Seq_729	14
Saccharomyces_paradoxus@Seq_3479	14
Saccharomyces_paradoxus@Seq_356	14
Saccharomyces_paradoxus@Seq_4738	14
Saccharomyces_uvarum@Seq_1308	14
Saccharomyces_uvarum@Seq_8	14
Tetrapisispora_blattae@Seq_1400	14
yHAB133_Kazachstania_unispora@Seq_2940	14
yHAB133_Kazachstania_unispora@Seq_3118	14
yHAB133_Kazachstania_unispora@Seq_4286	14
yHAB133_Kazachstania_unispora@Seq_4409	14
yHAB134_Kazachstania_turicensis@Seq_3939	14
yHAB143_Kazachstania_siamensis@Seq_2362	14
yHAB143_Kazachstania_siamensis@Seq_2868	14
yHAB143_Kazachstania_siamensis@Seq_3341	14
yHAB143_Kazachstania_siamensis@Seq_4837	14
yHAB143_Kazachstania_siamensis@Seq_4849	14
yHAB143_Kazachstania_siamensis@Seq_5048	14
yHAB143_Kazachstania_siamensis@Seq_770	14
yHAB153_Kazachstania_rosinii@Seq_1415	14
yHAB153_Kazachstania_rosinii@Seq_31	14
yHAB153_Kazachstania_rosinii@Seq_3258	14
yHAB153_Kazachstania_rosinii@Seq_4073	14
yHAB153_Kazachstania_rosinii@Seq_4843	14
yHAB153_Kazachstania_rosinii@Seq_683	14
yHAB154_Kazachstania_transvaalensis@Seq_3285	14
yHAB155_Kazachstania_spencerorum@Seq_6327	14
yHAB158_Kazachstania_viticola@Seq_1294	14
yHAB158_Kazachstania_viticola@Seq_2494	14
yHAB158_Kazachstania_viticola@Seq_3544	14
yHAB159_Kazachstania_solicola@Seq_5298	14
yHAB166_Kazachstania_yakushimaensis@Seq_3043	14
yHAB166_Kazachstania_yakushimaensis@Seq_664	14
yHMPu5000026142_Citeromyces_matritensis@Seq_2394	14
yHMPu5000034631_Martiniozyma_abiesophila@Seq_2345	14
yHMPu5000034875_Tetrapisispora_fleetii@Seq_2734	14
yHMPu5000034998_Cephaloascus_albidus@Seq_5000	14
yHMPu5000035335_Candida_blattae@Seq_4976	14
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_2683	14
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3088	14
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3430	14
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3963	14
Lachancea_fantastica@Seq_3302	3
yHMPu5000035652_Torulaspora_maleeae@Seq_2255	3
yHMPu5000026152_Torulaspora_franciscae@Seq_3013	2
yHMPu5000034952_Citeromyces_siamensis@Seq_8002	2
Spathaspora_gorwiae@Seq_6298	2
yHAB155_Kazachstania_spencerorum@Seq_5411	2
yHMPu5000034655_Botryozyma_nematodophila@Seq_6701	2
yHMPu5000035654_Tortispora_ganteri@Seq_942	2
yHAB155_Kazachstania_spencerorum@Seq_4061	1
Aspergillus_nidulans@Seq_3145	1
Metschnikowia_borealis@Seq_4186	1
Metschnikowia_borealis@Seq_4809	1
Metschnikowia_continentalis@Seq_549	1
Metschnikowia_hawaiiensis@Seq_3301	1
Metschnikowia_hawaiiensis@Seq_5018	1
Metschnikowia_kamakouana@Seq_5477	1
Metschnikowia_matae_maris@Seq_6119	1
yHAB132_Kazachstania_martiniae@Seq_5332	1
yHMPu5000026142_Citeromyces_matritensis@Seq_1652	1
yHMPu5000026142_Citeromyces_matritensis@Seq_7164	1
yHMPu5000026142_Citeromyces_matritensis@Seq_934	1
yHMPu5000034612_Saturnispora_saitoi@Seq_1740	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_3056	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_3200	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_4349	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9186	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9528	1
yHMPu5000034636_Ogataea_nitratoaversa@Seq_1328	1
yHMPu5000034636_Ogataea_nitratoaversa@Seq_5053	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_1481	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_5198	1
yHMPu5000034673_Blastobotrys_nivea@Seq_6762	1
yHMPu5000034673_Blastobotrys_nivea@Seq_687	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_2018	1
yHMPu5000034952_Citeromyces_siamensis@Seq_1609	1
yHMPu5000034952_Citeromyces_siamensis@Seq_8895	1
yHMPu5000034952_Citeromyces_siamensis@Seq_9064	1
yHMPu5000035261_Candida_ponderosae@Seq_1818	1
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_491	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_2474	1
yHMPu5000035674_Kregervanrija_delftensis@Seq_5477	1
Ambrosiozyma_monospora@Seq_854	1
Metschnikowia_hawaiiensis@Seq_4300	1
yHAB166_Kazachstania_yakushimaensis@Seq_2657	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_2199	1
yHMPu5000034952_Citeromyces_siamensis@Seq_1236	1
yHMPu5000034952_Citeromyces_siamensis@Seq_2900	1
yHMPu5000034952_Citeromyces_siamensis@Seq_6725	1
yHMPu5000034973_Danielozyma_ontarioensis@Seq_3904	1
yHMPu5000034973_Danielozyma_ontarioensis@Seq_662	1
yHMPu5000035335_Candida_blattae@Seq_995	1
Metschnikowia_hamakuensis@Seq_2484	1
yHMPu5000026142_Citeromyces_matritensis@Seq_3991	1
yHMPu5000034615_Saturnispora_zaruensis@Seq_3269	1
yHAB147_Kazachstania_taianensis@Seq_4813	2
yHAB155_Kazachstania_spencerorum@Seq_4100	2
yHMPu5000034947_Ambrosiozyma_philentoma@Seq_1769	2
yHMPu5000034947_Ambrosiozyma_philentoma@Seq_3826	2
yHMPu5000034952_Citeromyces_siamensis@Seq_7723	2
yHMPu5000035261_Candida_ponderosae@Seq_1616	2
yHMPu5000026142_Citeromyces_matritensis@Seq_350	1
yHAB133_Kazachstania_unispora@Seq_3663	2
yHAB133_Kazachstania_unispora@Seq_4186	2
yHAB155_Kazachstania_spencerorum@Seq_3423	2
yHAB155_Kazachstania_spencerorum@Seq_4193	2
yHAB158_Kazachstania_viticola@Seq_18	2
yHAB158_Kazachstania_viticola@Seq_729	2
Metschnikowia_arizonensis@Seq_254	4
Metschnikowia_lockheadii@Seq_3653	4
yHAB155_Kazachstania_spencerorum@Seq_2824	4
yHAB155_Kazachstania_spencerorum@Seq_2874	4
yHMPu5000034655_Botryozyma_nematodophila@Seq_7088	4
yHMPu5000034655_Botryozyma_nematodophila@Seq_7130	4
yHMPu5000034673_Blastobotrys_nivea@Seq_7588	4
yHMPu5000034918_Nakazawaea_holstii@Seq_1659	4
yHMPu5000034918_Nakazawaea_holstii@Seq_1852	4
yHMPu5000034918_Nakazawaea_holstii@Seq_4004	4
yHMPu5000034918_Nakazawaea_holstii@Seq_4259	4
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_1684	4
yHMPu5000034952_Citeromyces_siamensis@Seq_2436	4
yHMPu5000034952_Citeromyces_siamensis@Seq_5426	4
yHMPu5000035672_Phaffomyces_thermotolerans@Seq_5085	4
yHMPu5000035675_Kregervanrija_fluxuum@Seq_3702	4
Spathaspora_gorwiae@Seq_4610	2
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_766	2
Babjeviella_inositovora@Seq_817	1
Kazachstania_naganishii@Seq_4240	1
Metschnikowia_cerradonensis@Seq_5402	1
Neurospora_crassa@Seq_2401	1
Tetrapisispora_phaffii@Seq_1147	1
yHAB153_Kazachstania_rosinii@Seq_4136	1
yHMPu5000034594_Starmera_quercuum@Seq_4718	1
yHMPu5000034673_Blastobotrys_nivea@Seq_4513	1
yHMPu5000034673_Blastobotrys_nivea@Seq_9600	1
yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_4323	1
yHMPu5000034881_Torulaspora_pretoriensis@Seq_848	1
yHMPu5000035271_Wickerhamomyces_bovis@Seq_1673	1
yHMPu5000035688_Cyberlindnera_xylosilytica@Seq_5827	1
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4051	1
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8536	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_2415	2
yHMPu5000035274_Wickerhamomyces_alni@Seq_5279	2
Torulaspora_delbrueckii@Seq_2840	3
yHMPu5000034862_Zygotorulaspora_florentina@Seq_299	3
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_7155	3
yHMPu5000035244_Candida_incommunis@Seq_1427	3
Metschnikowia_dekortum@Seq_281	1
Meyerozyma_guilliermondii@Seq_4481	1
yHAB133_Kazachstania_unispora@Seq_160	1
yHAB134_Kazachstania_turicensis@Seq_5330	5
yHAB155_Kazachstania_spencerorum@Seq_2460	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_2720	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_3130	1
yHMPu5000034947_Ambrosiozyma_philentoma@Seq_4229	1
yHMPu5000035652_Torulaspora_maleeae@Seq_4301	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_994	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_1063	1
yHAB160_Kazachstania_kunashirensis@Seq_5180	5
yHMPu5000026142_Citeromyces_matritensis@Seq_4894	5
yHMPu5000035046_Barnettozyma_populi@Seq_3049	5
Tetrapisispora_phaffii@Seq_3684	2
yHAB159_Kazachstania_solicola@Seq_1424	2
yHAB132_Kazachstania_martiniae@Seq_357	3
yHAB153_Kazachstania_rosinii@Seq_1216	3
yHAB153_Kazachstania_rosinii@Seq_1217	3
yHAB153_Kazachstania_rosinii@Seq_1809	3
yHAB153_Kazachstania_rosinii@Seq_2095	3
yHAB153_Kazachstania_rosinii@Seq_232	3
yHAB153_Kazachstania_rosinii@Seq_3257	3
yHAB153_Kazachstania_rosinii@Seq_4121	3
yHAB153_Kazachstania_rosinii@Seq_866	3
Metschnikowia_hamakuensis@Seq_2450	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_424	2
yHMPu5000035261_Candida_ponderosae@Seq_3663	2
yHAB155_Kazachstania_spencerorum@Seq_4492	1
yHAB160_Kazachstania_kunashirensis@Seq_4958	1
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_3566	1
Ambrosiozyma_monospora@Seq_5498	7
Candida_sojae@Seq_4481	7
Pachysolen_tannophilus@Seq_4739	7
Yarrowia_lipolytica@Seq_5476	7
yHAB134_Kazachstania_turicensis@Seq_3136	7
yHAB158_Kazachstania_viticola@Seq_2515	7
yHAB166_Kazachstania_yakushimaensis@Seq_1934	7
yHMPu5000034952_Citeromyces_siamensis@Seq_2063	7
yHMPu5000034952_Citeromyces_siamensis@Seq_8200	7
yHMPu5000034963_Hanseniaspora_clermontiae@Seq_316	7
yHMPu5000035695_Hanseniaspora_pseudoguilliermondii@Seq_2273	7
yHMPu5000035695_Hanseniaspora_pseudoguilliermondii@Seq_2569	7
yHMPu5000035695_Hanseniaspora_pseudoguilliermondii@Seq_4250	7
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_368	7
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5934	7
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_72	7
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8051	7
Lachancea_waltii@Seq_3459	6
yHAB155_Kazachstania_spencerorum@Seq_4802	6
yHMPu5000034952_Citeromyces_siamensis@Seq_4001	1
yHMPu5000034952_Citeromyces_siamensis@Seq_6665	1
yHMPu5000035279_Tortispora_starmeri@Seq_3034	1
Metschnikowia_borealis@Seq_1184	2
Metschnikowia_mauinuiana@Seq_1041	2
yHAB134_Kazachstania_turicensis@Seq_719	2
yHMPu5000034673_Blastobotrys_nivea@Seq_8870	2
yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_1500	2
yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_5739	2
yHMPu5000035665_Middelhovenomyces_tepae@Seq_3410	2
yHAB134_Kazachstania_turicensis@Seq_283	1
yHAB155_Kazachstania_spencerorum@Seq_1434	1
yHAB166_Kazachstania_yakushimaensis@Seq_2579	1
yHMPu5000034952_Citeromyces_siamensis@Seq_10711	1
